Rad21,ctcf
19921,6863.128491620108
1215,1453.8461538461538
36459,9286.556603773586
2384,926.470588235294
39111,11572.408536585372
26002,8217.391304347833
2165,2117.213114754103
6661,2872.641509433958
2978,984.375
22460,9356.435643564357
30782,7364.788732394367
23987,6130.872483221478
25771,7226.470588235299
30585,9636.075949367088
31979,7757.462686567168
25449,3671.052631578943
8155,4485.759493670879
3203,1823.684210526323
37729,10524.53271028038
15466,4356.382978723404
22330,4830.000000000005
19578,4875.000000000008
39680,8768.918918918922
6809,1912.9554655870525
34510,9990.997229916897
22261,3668.478260869564
24354,6505.434782608703
8798,4449.152542372886
2288,1458.3333333333337
547,2090.707964601764
7092,2660.4729729729743
19508,3660.211267605632
31470,10991.150442477874
35646,7650.000000000005
6883,4500.000000000005
31026,8212.062256809342
18080,3667.80821917808
58896,9903.930131004368
1218,1722.65625
1879,1188.6792452830184
9434,5180.921052631585
28829,5938.524590163936
26584,6226.744186046506
18803,7566.176470588233
36897,9870.967741935478
4896,3004.0106951871608
48864,10371.9512195122
15938,2914.9253731343338
6519,9629.146919431274
49687,7610.738255033557
25140,12256.578947368427
30780,6865.384615384617
38210,7840.369393139838
40765,9086.538461538465
14470,11081.586826347311
5055,3246.183206106876
45929,10917.613636363634
12136,4599.173553719015
4489,4353.2608695652125
31767,7978.618421052631
900,891.5094339622648
34434,9041.666666666664
12040,6684.146341463415
37951,10073.86363636364
37623,5545.774647887322
34990,10738.636363636368
25851,6761.499148211236
30042,12533.450704225354
29038,6663.461538461538
46628,9719.330855018588
41743,9926.470588235292
1229,7516.551724137934
9941,3977.272727272735
58025,12854.032258064524
23669,6626.101321585904
456,1458.3333333333337
422,1211.5384615384614
5017,1581.7307692307622
17782,6031.914893617016
21234,6685.251798561148
23797,5670.0
5696,10892.523364485982
22014,3686.170212765952
31396,6940.677966101696
1297,1280.4878048780488
11715,2551.6759776536387
400,1314.648117839607
9372,3270.91091377828
21682,4772.727272727272
13806,3543.75
36069,8016.129032258072
34055,5640.202702702701
117,957.3529411764708
43530,9450.0
14457,8073.226544622419
22162,9638.059701492542
28242,11064.873417721516
16509,6072.289156626509
3921,7247.787610619462
7377,2286.2903225806504
12204,3475.352112676054
39880,9236.84210526316
10081,4295.45454545455
10852,5503.551136363633
43820,8169.786096256686
14832,3857.1428571428487
51476,12862.500000000004
20337,6330.143540669855
12144,6171.630094043883
2840,4324.79508196721
31377,6443.181818181817
904,1936.8932038834928
12986,8602.941176470587
3065,1475.72402044293
6089,2128.3783783783765
906,2838.6627906976764
33011,6521.484375000001
28558,8840.32258064516
14883,8685.185185185184
44817,10074.898785425105
35932,10164.536741214057
3640,1027.1739130434778
15399,4080.6818181818167
18471,8675.13368983957
37934,10146.067415730337
35890,6505.434782608702
25584,6433.098591549295
22157,9982.394366197175
19002,5188.235294117641
48047,9386.00451467269
20665,4750.819672131146
2022,787.5000000000001
261,984.375
14454,6842.213114754103
15402,4431.3559322033925
15246,5603.365384615388
29131,8809.322033898305
50493,11325.84269662922
1249,2595.1704545454504
14685,3813.157894736847
18555,8264.851485148518
14476,2887.499999999994
464,1396.5517241379316
323,1253.3156498673736
26369,9017.17557251909
15570,6470.070422535216
19881,4921.875
24679,11045.45454545454
22849,6736.994219653174
561,1608.8709677419415
48811,9538.96443514645
27754,11071.782178217823
39878,10125.000000000002
23627,11398.026315789475
5740,2401.345291479813
22457,6006.976744186042
41340,10500.000000000004
50301,11906.250000000002
255,902.5787965616051
3793,1243.4210526315785
26376,6165.697674418601
33364,12183.962264150938
61263,12687.500000000007
22282,5736.75496688741
17307,11711.538461538466
3044,1720.5882352941242
9111,1806.1926605504616
12483,3247.8813559322075
47741,10738.636363636364
349,969.2307692307688
3523,2941.26506024096
9178,7973.4375
33917,13650.000000000004
180,1254.4247787610614
21532,8276.470588235288
2155,1831.3953488372117
425,1607.142857142863
2436,2406.250000000003
3518,1221.9827586206893
10315,7382.8125
7857,4946.014986376022
30805,6317.307692307691
40902,8648.437500000002
275,807.692307692308
1478,1198.3695652173908
59690,11764.285714285714
42567,13727.064220183487
3748,972.2222222222224
41951,9088.932806324106
26217,8490.234375
8789,4670.689655172414
2402,1404.2168674698796
26733,8367.1875
39948,7587.591240875909
27195,7650.000000000005
11439,2099.9999999999945
13417,8963.414634146347
5069,2665.384615384612
9192,5213.222416812611
11985,5173.357664233585
10407,3553.537284894838
43181,10506.570713391737
20204,7397.727272727277
33891,12203.853955375258
3580,2193.0379746835456
20267,9881.691648822269
30841,9565.182829888716
851,1350.0
29569,10022.727272727268
239,1076.9230769230771
26810,6517.241379310348
42382,6885.678391959795
39876,12033.294392523365
42434,11273.076923076927
5254,4099.315068493155
40819,6850.609756097562
5367,5578.1250000000055
799,1290.102389078498
19758,10641.891891891895
41862,11117.647058823535
45229,10066.62735849056
30995,8637.096774193555
27988,8583.75
391,1286.7647058823536
58400,10785.326086956518
29752,8220.731707317074
28129,11282.234957020062
7441,6247.206703910607
7740,3126.1814744801445
402,905.544147843942
24913,6517.241379310348
29053,11849.999999999996
14718,3117.187500000005
38948,5545.774647887323
10838,5718.152866242032
1201,1016.1290322580652
4613,2591.7721518987264
9155,3629.0322580645193
95,1465.1162790697676
9862,4580.677290836649
3601,1523.2664233576647
34332,9666.66666666667
15474,4778.089887640451
63344,11953.124999999993
18936,5075.447570332476
30464,5553.947368421046
2588,2172.4137931034543
2089,1817.3076923076865
10615,3551.470588235288
2385,4859.042553191484
11150,3346.8750000000005
41018,11360.655737704918
13495,4070.224719101127
6214,1841.7338709677456
7133,2907.692307692313
4697,2581.9672131147518
5638,11437.499999999998
8695,4201.6006097561
8786,4928.571428571426
27466,5195.026178010475
10006,3379.310344827585
17820,4691.489361702129
7791,3462.284482758628
8281,5340.51724137931
7993,3702.496954933003
16932,6282.548476454296
8102,8117.307692307686
18746,6304.216867469878
11171,2250.0000000000023
21996,4703.619909502269
18751,4754.716981132073
53918,11812.5
10190,9537.848605577692
43733,8826.086956521744
47486,9339.473684210529
17677,4394.021739130438
1890,1340.4255319148936
17769,4616.379310344826
25396,11467.461340206191
17459,4452.531645569616
14684,5933.219178082187
33061,9083.096590909085
15705,4613.636363636365
7356,4160.37735849056
5341,3327.692307692303
26461,3849.999999999993
1888,1279.6875
35555,9743.023255813958
10198,3666.66666666667
9570,2456.730769230769
16082,3208.333333333338
3009,1340.4255319148936
9527,2187.500000000002
7264,2501.4705882352987
12062,4913.649025069632
10462,4605.595667870039
45370,11835.98409542743
616,1016.1290322580652
5007,1544.1176470588232
38932,8444.680851063824
23560,11436.486486486485
812,1177.5700934579436
35776,10675.000000000004
1824,2808.487874465044
30859,5787.2093023255775
68949,11408.65384615384
31399,6576.923076923084
5075,1234.326018808778
723,1166.6666666666667
8744,2396.7391304347784
17744,9565.182829888716
2864,945.652173913043
2118,2327.3195876288664
779,1349.9999999999998
46487,9692.307692307686
56665,12970.588235294115
1391,2213.5135135135206
5808,7422.413793103448
5272,4258.928571428568
24923,9885.638297872338
14662,7220.769230769223
4815,4451.086956521741
26381,5986.425339366521
35663,8532.5865580448
37153,11025.0
3631,976.7441860465118
50284,11676.72413793104
30628,8891.129032258064
110,2665.384615384611
26999,7096.837944664032
35843,10344.674556213024
42006,11143.867924528306
3400,954.5454545454544
33917,12434.210526315785
2548,1801.1968085106448
4884,2145.652173913043
13525,6114.7058823529405
36686,9927.526595744675
1552,859.6920923722876
31803,7247.787610619462
11420,4914.0
21216,10500.000000000004
11920,2713.4831460674222
28291,6788.793103448281
731,1016.1290322580652
43947,12418.269230769223
12905,5049.742268041238
2828,1195.312499999999
779,960.3658536585372
6796,997.6415094339624
8936,3666.666666666671
11063,3911.764705882346
30791,8241.279069767435
645,5461.055276381917
31014,6894.578313253008
47588,10381.690140845072
3951,2571.428571428571
48707,10200.000000000004
489,954.5454545454544
38583,10437.869822485203
33541,8370.629370629364
27134,4928.823529411761
8423,2598.214285714289
1520,1157.1428571428569
2855,2551.6759776536387
8701,7222.375690607732
39596,8178.663239074551
44462,9187.499999999996
10877,3684.210526315793
19530,5195.876288659795
4085,3374.999999999995
32439,12044.117647058822
4730,1697.604790419169
63848,12038.793103448275
21233,4697.896749521991
5650,2625.000000000005
2378,2423.076923076926
10706,10050.0
9786,4921.875
16482,6003.00902708125
26299,8999.999999999993
6176,2233.2089552238745
38055,11970.0
11679,10617.97752808988
14429,6276.315789473689
32951,11209.459459459464
7325,6699.626865671638
27006,9236.84210526316
1513,1968.75
30666,5678.289473684215
8500,3810.4838709677465
14897,6367.021276595742
9455,2912.109374999995
24792,6761.499148211235
3374,3701.25
602,8671.348314606741
11119,3659.340659340665
30325,7980.000000000006
4760,6890.625
25761,8714.999999999995
27012,5613.461538461533
6176,2032.2580645161272
18190,3564.473684210523
36715,10259.999999999993
32765,9985.90504451038
1022,1374.1610738255035
38918,8750.000000000007
26790,7247.787610619463
39165,11249.999999999996
46119,9295.081967213107
1581,1039.0624999999995
8593,1898.2084690553668
814,3331.730769230777
24509,11563.2911392405
43836,10121.757925072045
12952,2742.1875000000023
32528,11117.647058823535
32507,11073.144104803494
33407,11454.54545454545
44505,11812.500000000002
7819,3708.448753462598
43806,12658.878504672892
7632,11031.938325991188
7827,4182.203389830512
5505,6750.000000000007
865,976.7441860465118
22824,8667.159763313615
17490,3792.233009708735
46504,8738.709677419349
28033,7226.4705882353
31185,11312.639198218258
8751,9936.695278969955
36345,9187.499999999996
2176,2019.230769230766
18072,4607.280927835048
26503,7242.7007299270035
13554,4269.578313253019
15362,4703.619909502269
24412,7792.105263157891
2407,5839.887640449445
36580,11695.121951219517
33999,9947.368421052632
10799,8021.739130434777
5244,1841.7338709677456
45575,12419.354838709682
58806,10935.58951965065
2350,8854.477611940296
4445,7322.87822878228
2316,4913.461538461539
56627,10910.614525139668
21163,6172.297297297299
9492,4615.116279069759
7467,832.3170731707324
29058,10274.4140625
11678,4127.005347593577
4169,3937.5
1749,1509.374999999999
21832,11168.181818181816
5580,3208.333333333338
12690,6606.042654028435
49712,10800.000000000007
29349,10750.000000000007
4495,9118.421052631584
13972,6385.1351351351295
5088,3278.810408921933
9800,4039.009497964728
26284,8052.631578947371
32594,10781.879194630876
3951,3535.7142857142803
16792,4442.307692307692
4849,882.0
25046,8684.57943925233
14296,4176.51757188498
13115,3504.1866028708146
18175,5767.605633802824
17562,10104.838709677426
3633,3984.939759036144
41050,8940.133037694017
4498,3744.1860465116206
36085,10867.5
15685,5249.9999999999945
19494,8547.10144927536
37320,10298.076923076926
1485,1911.849710982656
33986,10571.266968325795
32056,4964.673913043481
25203,9968.354430379744
35001,9450.0
5367,3039.4736842105285
12881,5238.122171945701
28686,10092.85714285714
5220,1040.7488986784138
11720,3652.17391304347
5899,3733.069977426636
43935,10675.000000000004
22521,4921.874999999999
12413,3249.999999999995
47045,9527.777777777774
10750,5616.279069767447
22670,9170.886075949364
3991,820.8469055374591
21838,7504.41176470588
26215,9658.26446280992
17543,5906.249999999999
10072,5349.620493358628
40959,8320.754716981135
34914,12587.954110898652
27571,8323.170731707323
50887,10250.000000000004
9208,3045.317220543811
3399,1822.3140495867772
56441,12454.295154185022
699,963.4308510638292
36730,11594.91978609626
272,1316.4179104477612
17449,12256.578947368427
46642,9324.386503067488
18369,3614.754098360648
8090,2812.5000000000077
16063,3953.974895397481
31820,3813.157894736847
37168,11077.751196172254
26641,9895.800933125964
382,949.3150684931502
3690,8531.250000000005
27039,8169.786096256686
12089,3246.183206106876
20589,6696.85039370079
38223,9056.25
20258,7674.545454545451
31242,6681.818181818177
507,1003.6764705882346
50732,8685.661764705881
8412,2250.000000000002
18611,5120.370370370366
7336,3732.227488151663
6701,2717.4969623329293
9900,7461.6712707182305
5541,2877.4038461538503
17759,4210.396039603955
29462,8054.657794676807
9634,5936.332767402381
36922,5331.712062256809
445,1040.7488986784138
12418,4485.759493670878
27225,5915.49295774648
40607,7783.43023255814
23640,7749.335106382984
14573,6276.315789473688
25081,6953.285420944553
54039,11953.124999999993
22013,7335.616438356162
4610,1387.931034482759
23631,8221.153846153848
4082,2282.608695652173
47111,12941.082802547771
53379,9870.967741935478
295,7906.374501992032
28615,6817.80821917808
31797,13149.082568807342
23310,10991.150442477874
279,1016.1290322580652
8840,2574.519230769223
6814,2250.000000000002
34663,9534.124629080115
37131,10776.315789473678
31082,6025.167785234904
9723,5099.137931034489
19416,9936.695278969955
2413,1957.6271186440604
7939,2377.3584905660364
15179,2250.0000000000023
18970,3812.347188264053
18990,5021.739130434784
5520,2941.2650602409603
1459,1592.6966292134837
3687,1936.4754098360631
31308,8262.29508196721
16929,4500.000000000005
42762,10997.844827586214
3371,2982.9545454545387
629,1675.531914893613
4402,3028.8461538461497
21278,7306.701030927838
5211,2358.1005586592105
31422,11685.483870967746
17823,9857.913669064756
4698,2362.5
5804,1431.8181818181815
22308,8692.622950819674
26888,10720.059880239518
37225,8758.536585365859
36273,8062.500000000001
28980,9993.103448275868
6032,3847.328244274803
8190,3161.0915492957797
55201,11670.18072289157
4464,5817.56756756756
6679,3720.0920245398784
37100,9423.966942148769
4885,3181.818181818181
23351,8599.693251533738
2651,1423.728813559322
4653,5849.999999999993
23923,7335.616438356162
24257,11462.041884816748
14265,4824.32432432432
11784,5903.585926928282
877,804.7445255474453
22094,10158.284023668632
52785,11385.542168674696
9706,11711.538461538466
18351,7487.70491803279
2951,2034.3750000000052
504,1083.1784386617098
8459,9357.142857142862
21607,10547.511312217192
18914,5478.260869565222
15926,6011.450381679388
39183,9727.35849056604
30288,10276.875
18100,5495.744680851064
49118,9843.75
33379,7261.976047904188
45444,11226.92307692308
54030,9086.538461538465
16316,11009.328358208952
1610,1797.5543478260918
1087,1091.5841584158416
10770,9815.21739130434
41455,10627.765486725664
1325,1646.5909090909165
19985,11931.818181818193
1627,5540.858725761781
21567,7176.03550295858
5298,3715.817694369969
3511,1473.6842105263158
2052,1305.248618784531
9333,5592.105263157889
4750,992.1259842519688
4374,2486.8421052631543
34028,7094.192634560904
29976,6283.678756476681
16859,5572.481572481576
27636,9623.076923076924
37000,10786.36363636364
8590,2887.499999999994
14937,7419.999999999998
579,1211.5384615384612
37745,11605.263157894738
49447,12004.658385093171
25575,6447.65625
48767,12206.25
24097,5906.25
4568,1835.526315789479
42918,9743.644067796607
438,1633.3333333333378
30138,7481.249999999999
3568,1991.3793103448213
22703,8195.12195121952
12777,5529.871323529418
9558,2835.0
32743,5388.157894736846
46353,8625.83148558758
6769,902.578796561605
23173,10500.000000000004
12329,5924.999999999997
2168,2290.909090909084
45280,9674.332344213655
4621,2020.2879581151903
50702,11171.846435100544
18732,8490.234375
32714,10903.846153846149
45002,11408.108108108105
29039,7875.0
8248,3586.153846153851
53731,9597.65625
23409,10080.0
24303,8119.186046511625
11964,6050.847457627119
3972,1854.8553719008216
23989,7994.577006507594
30636,5461.055276381916
31328,9060.674157303378
17133,7761.690647482008
38768,9264.70588235294
39161,12626.304801670143
2185,2994.140625000005
1503,1029.4117647058822
24172,3227.0642201834817
18038,3705.882352941179
33380,7266.891891891886
33062,10089.84375
1259,1968.75
26150,8276.470588235288
17447,8396.139705882359
10889,6370.786516853934
14864,5075.581395348843
28284,5424.273858921167
30307,8076.92307692308
22332,8278.84615384616
21003,5717.465753424659
9113,6902.777777777784
12396,5159.482758620695
5646,2333.333333333332
3042,5729.94402985075
558,1305.248618784531
782,1898.076923076931
5408,9390.566037735856
18588,10967.277486910987
18711,8485.239852398532
42789,12183.08823529412
6646,2889.053254437872
4386,2443.5483870967782
13376,7532.608695652168
5402,3705.882352941179
42673,9821.2927756654
28822,5995.161290322587
15401,7812.992125984248
4888,2625.000000000005
36286,6639.013452914797
24488,10569.078947368416
21790,8355.916030534348
6004,5678.571428571431
694,931.6081330868764
17999,6402.439024390237
23684,9107.14285714286
2996,1227.272727272727
54139,9922.01834862386
3085,2123.5955056179723
20557,7875.0
872,2185.4066985645927
15237,7875.0
8538,7419.421487603302
31366,5717.465753424659
29815,5269.848771266541
37596,7911.971830985921
6983,1778.225806451619
43213,11062.846580406658
10221,2393.6170212766037
38954,8134.951456310679
21250,7842.32365145229
11691,5833.333333333328
7962,2399.0066225165565
19821,8027.419354838717
17742,9746.926229508188
14234,4886.138613861383
6565,3888.888888888896
41996,11461.043872919814
5350,1492.1052631578957
27436,9216.15720524018
29134,6631.578947368415
7823,2174.4402985074576
27115,6473.926380368097
2011,1003.462603878116
23790,7220.769230769223
6484,3186.266447368416
27096,9187.499999999996
582,1029.4117647058822
2135,1806.1926605504616
18485,10446.96969696969
47864,9407.718120805372
28761,9859.25196850394
32088,11039.719626168218
13632,4182.203389830512
3966,2750.0000000000064
39748,11702.689243027888
10084,9013.55421686747
1201,1384.6153846153848
6374,2751.2130569034034
4090,3052.7965284474426
13410,8953.31950207468
28441,10204.225352112677
5800,4735.294117647061
10189,11196.428571428576
43433,10382.022471910115
2886,2099.9999999999945
18198,5379.401408450706
16093,3573.529411764706
43817,7900.159744408947
34618,6837.962962962963
45666,12044.117647058822
14170,10018.749999999998
15575,5783.898305084743
22774,7420.673076923075
9519,6300.0
7303,984.375
18609,4080.6818181818167
13673,4552.023121387276
26473,11143.053016453388
24328,4793.478260869572
33514,7374.999999999995
56388,13379.03225806452
15538,7217.08860759494
19001,9785.50295857988
11704,11931.818181818193
14232,5173.357664233585
27048,6631.578947368415
20348,8556.490384615387
40180,8852.1897810219
31724,6120.731707317077
18025,8665.662650602404
34472,7322.368421052625
4186,1417.4999999999998
33964,9268.269230769223
18607,4470.524017467244
2820,4295.45454545455
345,936.4864864864873
21751,9571.823204419888
20507,9286.127167630051
29371,7626.315789473677
47944,8571.902654867248
37173,11605.263157894737
2314,1593.7499999999973
11388,3445.3124999999995
49616,9666.064981949465
44432,12193.548387096778
12501,5926.54639175257
1209,2432.432432432425
3708,3405.4054054054027
16827,6012.448132780089
4829,2415.2151639344243
31712,6610.103626942998
2705,1536.585365853659
23116,9407.718120805372
27849,11298.91304347826
48736,11695.121951219517
5600,3674.999999999995
18409,5095.588235294121
37368,7220.769230769222
11945,3886.36363636364
11056,8701.657458563539
30606,4452.8795811518285
5287,2915.16709511568
22908,9276.483050847462
24381,11687.383177570093
9857,2402.542372881357
21817,6428.571428571422
6728,5776.11940298507
19393,4384.0206185567085
30408,4952.319587628871
38469,8233.812949640293
19691,6039.171974522296
10829,6902.2058823529405
21018,8296.0396039604
23582,5717.465753424658
31203,8842.105263157897
41354,9249.999999999996
41567,10161.29032258065
18134,8474.184782608701
26823,10092.85714285714
8175,9327.356557377045
29221,6550.884955752212
31352,10075.367647058822
36938,9214.285714285712
33745,8008.064516129028
4283,787.5000000000001
39493,8830.543933054398
29028,10434.375
386,1092.8571428571424
34191,8293.47826086957
18945,5249.9999999999945
33062,11467.461340206191
19543,7420.673076923075
38433,12044.117647058822
46114,10710.0
28302,9905.921052631584
4654,810.6617647058821
881,1035.4671280276816
20155,6455.983493810183
12591,7248.579545454549
39586,10233.69565217391
32020,8341.121495327103
872,973.3146067415736
45140,10768.825301204815
15637,5210.526315789475
37499,11928.571428571431
42025,11133.620689655174
1002,1211.5384615384612
11604,2926.229508196721
26014,9755.067567567565
43150,11249.999999999996
3698,3251.34048257372
13161,3126.1814744801445
23481,9754.261363636368
46277,11037.909836065566
6276,2221.7868338557973
25116,8377.659574468082
40258,11508.278145695367
26774,8427.631578947374
8739,4509.911894273131
25947,6155.172413793096
454,2656.626506024101
36943,9829.379562043796
19862,10999.999999999996
1851,1720.5882352941242
4231,1421.0526315789468
28363,7215.859030837008
32789,10521.64948453608
1148,5617.132867132873
11861,3848.011363636366
16160,5775.000000000005
606,1260.0
21947,11572.408536585372
16160,3834.782608695648
4157,3249.999999999995
25321,6324.045801526719
4954,5328.693790149885
41612,12041.424418604647
15134,3862.0689655172464
37839,11312.63919821826
37914,7964.488636363633
32105,5985.74821852731
10136,4169.117647058821
2130,2649.999999999996
10426,10305.555555555557
52365,8915.094339622648
31949,11301.526717557254
17457,8105.263157894741
22902,11025.0
828,1431.8181818181815
1474,3271.153846153851
30275,8296.0396039604
48591,11049.41860465116
19979,7705.035971223019
24027,7911.799065420563
31118,5444.444444444444
6606,1328.3132530120488
43624,9526.829268292686
24903,7639.925373134334
2614,1124.9999999999995
9594,3923.0769230769215
19611,5361.702127659581
6852,3256.329113924056
24892,8754.888268156432
9712,7372.340425531918
2804,1660.079051383394
588,1586.901763224178
6704,2117.2131147541027
48660,9450.0
18393,11325.84269662922
21218,9764.251781472689
42309,10631.25
15685,5991.847826086963
11450,4569.444444444438
3431,2958.563535911597
34329,11360.655737704918
351,961.8320610687016
52153,10102.796052631584
40349,9843.75
2027,1936.4754098360631
28470,10103.77358490566
3333,1581.7307692307625
1104,1418.918918918919
5076,3259.88372093024
10557,4863.970588235299
39137,11294.407894736849
427,1722.6562500000002
28598,7875.0
11529,4108.6956521739085
32668,9037.974683544298
20843,9843.75
15810,9450.0
12160,3937.5
8730,7622.055674518194
17951,6398.4375
29217,11520.142180094786
25122,6777.2727272727225
46104,12357.692307692314
29101,5263.601036269432
35612,10828.125000000002
14533,2304.8780487804856
1598,1114.6153846153852
8623,4493.382352941179
29246,6586.363636363633
18152,4607.712765957452
4061,2028.4090909090944
13411,4859.042553191484
37935,7445.45454545455
31126,9118.421052631584
6410,820.8469055374592
3930,1708.726415094342
63434,11970.0
9882,7159.090909090916
10184,5785.714285714282
668,848.0769230769224
12149,3193.0523917995465
10731,7532.608695652168
11954,7812.9921259842495
12438,3717.153284671528
39457,6398.437500000001
1027,987.6237623762376
1624,1230.46875
15112,4758.992805755396
12146,8399.999999999995
9733,3311.915887850472
40117,10550.000000000004
20604,9122.950819672138
3897,3522.493573264779
39231,11812.500000000002
12609,3732.6589595375694
28400,8108.910891089111
461,4979.779411764702
1838,2423.0769230769256
10188,10728.260869565216
41524,8826.92307692307
1229,1518.0722891566263
2867,3211.9856887298674
25605,6130.8724832214775
13520,9746.636771300453
17716,12475.247524752474
18928,6300.0
6085,2377.3584905660364
5225,1536.5853658536585
1085,811.8556701030926
2962,1621.3235294117612
17809,5794.314381270907
16060,2659.090909090912
31276,12960.583153347738
4584,1631.2500000000064
45407,9642.85714285715
37341,6670.588235294119
31763,8903.716216216211
17634,6913.636363636364
14808,8220.731707317073
55095,11488.235294117643
19568,11090.23668639054
21254,6933.014354066993
7126,958.695652173913
30407,6713.114754098356
665,887.323943661972
36578,7419.700214132755
27313,5592.105263157888
47944,10139.484978540777
6248,3728.79858657244
39188,7628.90625
30315,9286.556603773586
30997,10597.222222222215
4547,1453.8461538461538
7691,2946.5478841870886
26402,7716.44295302013
19545,10074.898785425105
21831,7546.875000000005
38205,9167.461832061068
31683,12119.318181818177
3181,2489.100817438699
21402,5756.249999999994
5328,1458.3333333333337
20443,5382.911392405061
13090,5283.8709677419365
30489,5767.605633802824
54471,11624.999999999998
6798,2753.0487804878094
1919,4274.999999999994
26081,4941.176470588229
5978,6460.455764075071
3219,1601.694915254233
22636,7577.830188679243
3186,800.8474576271179
12521,7671.58671586715
32745,11970.0
53889,10770.739910313894
58620,12028.846153846158
30825,11564.999999999996
483,889.8305084745758
12527,3957.831325301207
31341,9969.414893617017
7894,2879.664179104472
10529,2677.5
14376,2721.204188481681
8891,3127.920560747655
10566,3854.0462427745742
12180,2887.499999999994
780,1745.5414012738852
15870,5232.730263157893
21333,6443.181818181817
45543,13468.393327480244
25808,11531.578947368414
541,887.323943661972
38561,8392.453798767965
8358,4872.302158273388
21971,10080.0
11812,3808.8235294117626
7794,2274.064171122996
495,1103.5031847133753
44450,8241.279069767435
40682,11174.311926605506
1767,1226.0479041916165
23893,6808.357348703174
39825,12554.34782608695
7320,7691.860465116282
36530,10000.000000000002
26213,7249.999999999995
40492,9532.894736842109
3167,1491.1242603550284
60152,9688.322368421046
19798,9041.666666666664
47361,10560.34482758621
16249,3847.1311475409807
3227,2816.225165562921
18357,10837.155963302755
10419,3888.888888888896
6462,3016.79104477612
2493,3140.410958904113
28242,7922.155688622755
10567,5238.1221719457
37759,10570.945945945943
24480,10691.343963553538
45666,11563.2911392405
37019,7922.155688622755
2056,2250.0000000000023
3283,2591.7721518987278
13432,8405.048076923074
25685,7046.052631578955
47863,7859.942638623322
1721,2625.0000000000045
25693,11360.655737704918
37026,7318.6141304347775
21661,9565.182829888716
846,1995.4751131221792
8589,2520.0
6922,1744.830132939432
6111,2337.328767123284
4000,2319.7674418604597
2433,2853.658536585365
47374,9692.307692307686
26291,10152.892561983475
2431,3656.2499999999977
29502,6477.822580645159
1076,954.1382252559724
12255,7323.529411764704
22901,6853.907637655424
18412,5558.82352941176
21936,9614.263803680986
21975,9968.354430379744
10500,4709.558823529408
3329,1640.6250000000052
361,1365.6069364161845
29903,7466.666666666664
42498,9282.608695652169
27774,6163.043478260869
42389,10676.966292134824
10290,7510.604113110546
10057,6693.750000000002
4294,3667.80821917808
58732,13829.26829268293
10191,6409.88372093024
874,1396.27659574468
5825,9550.531914893612
4335,1919.6675900276964
5666,2915.16709511568
3041,1517.201834862385
50618,12126.106194690266
7208,3423.913043478259
31686,10765.15151515151
11351,3785.407725321888
9584,2873.310810810804
10170,4261.764705882359
11894,9409.090909090904
493,1145.454545454545
31288,7646.739130434788
58190,10164.536741214057
471,2589.0410958904167
38095,10295.833333333338
12371,10371.9512195122
21817,5414.0625
35380,5249.9999999999945
1541,1111.7647058823522
2587,2746.4412811387865
49821,10730.769230769223
5843,1617.7625122669292
11718,10343.283582089556
47521,10111.764705882351
18356,8357.142857142855
8508,2563.953488372099
48013,11478.813559322034
5308,1741.206030150746
53047,10101.265822784808
19649,5344.765342960286
22000,5044.117647058826
18236,9344.497607655509
18715,7494.827586206894
2098,1632.304299889746
384,1865.1315789473692
32279,7656.249999999998
11440,3399.779735682813
69227,12587.954110898654
73661,11294.407894736849
50907,10521.64948453608
29296,6786.585365853652
33533,10355.625000000002
19393,8338.235294117641
22273,13247.66355140187
29809,7314.853556485363
557,1225.0000000000005
32353,6768.776077885945
6063,11785.955056179777
36171,8665.662650602404
10641,2403.0927835051566
46486,8648.437500000002
11497,8014.380530973455
830,1124.9999999999995
1043,1376.2135922330094
31778,5859.375000000008
14363,6460.455764075071
21099,6583.601286173632
10681,6622.159090909084
25027,7411.764705882358
31922,5839.887640449445
31978,9216.15720524018
28129,7008.373205741627
26649,11970.0
4231,810.6617647058822
23271,9187.499999999996
24483,11634.422110552756
2961,787.5000000000002
703,1914.36464088398
16719,8091.17647058823
18684,3493.838028169015
17978,6391.3043478260815
55179,9124.999999999996
21490,5351.94174757281
306,940.2985074626858
23237,6300.0
28927,8300.675675675675
119,1893.987341772152
21993,10874.999999999993
30514,9153.30661322646
19479,5388.157894736846
28445,10724.50657894737
42643,10268.722466960357
11910,4268.691588785054
16021,11108.443708609271
26182,10388.29787234042
42275,12554.347826086949
39307,9578.947368421052
10142,6130.239520958091
32821,7411.764705882359
42712,8554.568527918776
5562,3180.288461538463
23786,6899.336283185845
613,1631.2500000000066
19608,6022.058823529417
35457,6842.213114754102
1184,940.0121802679654
23349,4856.628242074928
6572,2909.824046920822
8248,4108.6956521739085
18088,4269.578313253019
16145,3984.939759036144
7429,2403.092783505156
15825,3865.0306748466255
26279,12071.546052631584
33568,11187.93103448276
41327,10627.427184466018
6154,2245.3512396694155
52950,11169.881305637984
14394,4225.609756097557
678,6717.579250720463
6582,11723.684210526317
3425,5044.117647058826
5693,2994.515539305302
2071,951.9230769230765
13388,5365.384615384622
40933,10540.384615384612
5192,1953.8352272727227
11524,4580.35714285714
3921,3150.0
18782,6291.66666666666
314,813.3802816901407
1033,1038.461538461538
53823,12303.191489361696
13507,10396.551724137937
13506,2520.0
16852,5156.583629893243
4826,4425.619834710742
4691,2075.5813953488355
30194,13299.999999999993
