birth,life,deltactcf,clife,cof,sep,face,frip
0.025,50,200,17.0,1.7,74,1.0,0.016243025011569667
0.025,50,20,17.0,1.7,100,1.0,0.01786222842303908
0.025,50,20,17.0,1.7,74,1.0,0.0175298546998897
0.025,50,3000,17.0,1.7,100,1.0,0.011145666865594607
0.025,50,3000,17.0,1.7,74,1.0,0.011167374908032015
0.025,50,400,17.0,1.7,100,1.0,0.015057123501991967
0.025,50,400,17.0,1.7,74,1.0,0.014902024474340157
0.025,50,40,17.0,1.7,100,1.0,0.017528500459684834
0.025,50,40,17.0,1.7,74,1.0,0.01738190442277605
0.025,50,4,17.0,1.7,100,1.0,0.01774860078388361
0.025,50,4,17.0,1.7,74,1.0,0.017846596781337664
0.025,50,5000,17.0,1.7,100,1.0,0.011229823061662285
0.025,50,5000,17.0,1.7,74,1.0,0.010994327451931607
0.025,50,8,17.0,1.7,100,1.0,0.01750535653800868
0.025,50,8,17.0,1.7,74,1.0,0.017906792541318904
0.05,50,1000,17.0,1.7,100,1.0,0.014144544266843013
0.05,50,1000,17.0,1.7,74,1.0,0.013717777085734633
0.05,50,100,17.0,1.7,100,1.0,0.022268617235761866
0.05,50,100,17.0,1.7,74,1.0,0.022087007606822442
0.05,50,10,17.0,1.7,100,1.0,0.02359713705059759
0.05,50,10,17.0,1.7,74,1.0,0.024011632941970527
0.05,50,1500,17.0,1.7,100,1.0,0.012606875917353506
0.05,50,1500,17.0,1.7,74,1.0,0.012117178068628899
0.05,50,200,17.0,1.7,100,1.0,0.020840142582944886
0.05,50,200,17.0,1.7,74,1.0,0.02074403185163036
0.05,50,20,17.0,1.7,100,1.0,0.023414701850029838
0.05,50,20,17.0,1.7,74,1.0,0.023568108418622138
0.05,50,3000,17.0,1.7,100,1.0,0.010992149873385055
0.05,50,3000,17.0,1.7,74,1.0,0.010953395029944652
0.05,50,400,17.0,1.7,100,1.0,0.018253544412006644
0.05,50,400,17.0,1.7,74,1.0,0.018100058685810067
0.05,50,40,17.0,1.7,100,1.0,0.023153670220487428
0.05,50,40,17.0,1.7,74,1.0,0.023244765734434923
0.05,50,4,17.0,1.7,100,1.0,0.023894932176325424
0.05,50,4,17.0,1.7,74,1.0,0.023922429269951005
