birth,deltactcf,clife,cof,sep,face,frip
0.00025,1500,30.0,30.0,100,1.0,0.0091720090669689
0.00025,1500,30.0,30.0,500,1.0,0.009339561318710624
0.00025,200,30.0,30.0,100,1.0,0.009145358178605954
0.00025,200,30.0,30.0,500,1.0,0.009889679655988533
0.00025,20,30.0,30.0,100,1.0,0.009113697123237442
0.00025,20,30.0,30.0,500,1.0,0.00977877595919864
0.00025,3000,30.0,30.0,100,1.0,0.00917420580686023
0.00025,3000,30.0,30.0,500,1.0,0.010490466348878296
0.00025,400,30.0,30.0,100,1.0,0.008925740858028601
0.00025,400,30.0,30.0,500,1.0,0.00952518417280576
0.00025,40,30.0,30.0,100,1.0,0.009059221974065803
0.00025,40,30.0,30.0,500,1.0,0.009872362412080402
0.00025,4,30.0,30.0,100,1.0,0.009316563885462849
0.00025,4,30.0,30.0,500,1.0,0.00964947164905497
0.00025,800,30.0,30.0,100,1.0,0.009130957698589954
0.00025,800,30.0,30.0,500,1.0,0.009565918863962132
0.00025,80,30.0,30.0,100,1.0,0.00930479015967199
0.00025,80,30.0,30.0,500,1.0,0.009879412647088236
0.00025,8,30.0,30.0,100,1.0,0.008931904396813227
0.00025,8,30.0,30.0,500,1.0,0.009597803260108671
0.0005,1000,30.0,30.0,100,1.0,0.009024037467915597
0.0005,1000,30.0,30.0,500,1.0,0.010235341178039268
0.0005,100,30.0,30.0,100,1.0,0.009061645388179607
0.0005,100,30.0,30.0,500,1.0,0.009940948031601053
0.0005,10,30.0,30.0,100,1.0,0.009078959298643288
0.0005,10,30.0,30.0,500,1.0,0.009688739624654155
0.0005,1500,30.0,30.0,100,1.0,0.009030811027034234
0.0005,1500,30.0,30.0,500,1.0,0.010230924364145471
0.0005,200,30.0,30.0,100,1.0,0.009115763858795293
0.0005,200,30.0,30.0,500,1.0,0.00951506716890563
0.0005,20,30.0,30.0,100,1.0,0.009008960298676623
0.0005,20,30.0,30.0,500,1.0,0.01010905363512117
0.0005,3000,30.0,30.0,100,1.0,0.009018377279242642
0.0005,3000,30.0,30.0,500,1.0,0.009977499249975
0.0005,400,30.0,30.0,100,1.0,0.009018977299243308
0.0005,400,30.0,30.0,500,1.0,0.009710623687456248
0.0005,40,30.0,30.0,100,1.0,0.0090080102670089
0.0005,40,30.0,30.0,500,1.0,0.009629504316810561
0.0005,4,30.0,30.0,100,1.0,0.009153048434947832
0.0005,4,30.0,30.0,500,1.0,0.01013648788292943
0.0005,800,30.0,30.0,100,1.0,0.009239501316710558
0.0005,800,30.0,30.0,500,1.0,0.010477015900530018
0.0005,80,30.0,30.0,100,1.0,0.009037564585486184
0.0005,80,30.0,30.0,500,1.0,0.00954675155838528
0.0005,8,30.0,30.0,100,1.0,0.009045964865495517
0.0005,8,30.0,30.0,500,1.0,0.009903363445448182
0.00075,1000,30.0,30.0,100,1.0,0.008750878362612086
0.00075,1000,30.0,30.0,500,1.0,0.010194639821327378
0.00075,100,30.0,30.0,100,1.0,0.009215087169572318
0.00075,100,30.0,30.0,500,1.0,0.010331794393146439
0.00075,10,30.0,30.0,100,1.0,0.009311493716457215
0.00075,10,30.0,30.0,500,1.0,0.010052451748391613
0.00075,1500,30.0,30.0,100,1.0,0.009107436914563819
0.00075,1500,30.0,30.0,500,1.0,0.009834411147038235
0.00075,200,30.0,30.0,100,1.0,0.009027964265475516
0.00075,200,30.0,30.0,500,1.0,0.01028642621420714
0.00075,20,30.0,30.0,100,1.0,0.009224094136471215
0.00075,20,30.0,30.0,500,1.0,0.009644354811827061
0.00075,3000,30.0,30.0,100,1.0,0.009143858128604286
0.00075,3000,30.0,30.0,500,1.0,0.0097841594719824
0.00075,400,30.0,30.0,100,1.0,0.0086903696789893
0.00075,400,30.0,30.0,500,1.0,0.010316843894796493
0.00075,40,30.0,30.0,100,1.0,0.008875652521750725
0.00075,40,30.0,30.0,500,1.0,0.0102918097269909
0.00075,4,30.0,30.0,100,1.0,0.009111350378345946
0.00075,4,30.0,30.0,500,1.0,0.009885746191539717
0.00075,800,30.0,30.0,100,1.0,0.009297923264108804
0.00075,800,30.0,30.0,500,1.0,0.010387012900430015
0.00075,80,30.0,30.0,100,1.0,0.00904201473382446
0.00075,80,30.0,30.0,500,1.0,0.00967063902130071
0.00075,8,30.0,30.0,100,1.0,0.009409823660788692
0.00075,8,30.0,30.0,500,1.0,0.009531951065035502
0.001,1000,30.0,30.0,100,1.0,0.009249778325944199
0.001,1000,30.0,30.0,500,1.0,0.00989862995433181
0.001,100,30.0,30.0,100,1.0,0.009004946831561052
0.001,100,30.0,30.0,500,1.0,0.01018813960465349
0.001,10,30.0,30.0,100,1.0,0.009434161138704624
0.001,10,30.0,30.0,500,1.0,0.010432664422147405
0.001,1500,30.0,30.0,100,1.0,0.00923260108670289
0.001,1500,30.0,30.0,500,1.0,0.00967490583019434
0.001,200,30.0,30.0,100,1.0,0.009303416780559352
0.001,200,30.0,30.0,500,1.0,0.009817127237574585
0.001,20,30.0,30.0,100,1.0,0.009356175205840195
0.001,20,30.0,30.0,500,1.0,0.009675055835194506
0.001,3000,30.0,30.0,100,1.0,0.009122750758358613
0.001,3000,30.0,30.0,500,1.0,0.009787209573652455
0.001,400,30.0,30.0,100,1.0,0.009126920897363245
0.001,400,30.0,30.0,500,1.0,0.00955148504950165
0.001,40,30.0,30.0,100,1.0,0.00905918863962132
0.001,40,30.0,30.0,500,1.0,0.010077019233974466
0.001,4,30.0,30.0,100,1.0,0.009340158005266842
0.001,4,30.0,30.0,500,1.0,0.01014658821960732
0.001,800,30.0,30.0,100,1.0,0.00902138737957932
0.001,800,30.0,30.0,500,1.0,0.010007800260008666
0.001,80,30.0,30.0,100,1.0,0.009048228274275809
0.001,80,30.0,30.0,500,1.0,0.010022417413913798
0.001,8,30.0,30.0,100,1.0,0.009102036734557818
0.001,8,30.0,30.0,500,1.0,0.010088052935097836
0.0025,1000,30.0,30.0,100,1.0,0.009284986166205541
0.0025,1000,30.0,30.0,500,1.0,0.009858528617620587
0.0025,100,30.0,30.0,100,1.0,0.009728880962698756
0.0025,100,30.0,30.0,500,1.0,0.010836211207040234
0.0025,10,30.0,30.0,100,1.0,0.009128140938031267
0.0025,10,30.0,30.0,500,1.0,0.010381646054868496
0.0025,1500,30.0,30.0,100,1.0,0.009118147271575719
0.0025,1500,30.0,30.0,500,1.0,0.009905463515450515
0.0025,200,30.0,30.0,100,1.0,0.009222907430247675
0.0025,200,30.0,30.0,500,1.0,0.010150871695723191
0.0025,20,30.0,30.0,100,1.0,0.00970498683289443
0.0025,20,30.0,30.0,500,1.0,0.010484966165538852
0.0025,3000,30.0,30.0,100,1.0,0.009164732157738591
0.0025,3000,30.0,30.0,500,1.0,0.009999049968332278
0.0025,400,30.0,30.0,100,1.0,0.009369665655521851
0.0025,400,30.0,30.0,500,1.0,0.009974682489416313
0.0025,40,30.0,30.0,100,1.0,0.00948197939931331
0.0025,40,30.0,30.0,500,1.0,0.010605336844561485
0.0025,4,30.0,30.0,100,1.0,0.00936734557818594
0.0025,4,30.0,30.0,500,1.0,0.010544251475049168
0.0025,800,30.0,30.0,100,1.0,0.00926883896129871
0.0025,800,30.0,30.0,500,1.0,0.009925047501583385
0.0025,80,30.0,30.0,100,1.0,0.00949751658388613
0.0025,80,30.0,30.0,500,1.0,0.010299693323110771
0.0025,8,30.0,30.0,100,1.0,0.009506640221340712
0.0025,8,30.0,30.0,500,1.0,0.010403213440448015
0.005,1000,30.0,30.0,100,1.0,0.009481562718757292
0.005,1000,30.0,30.0,500,1.0,0.009826960898696623
0.005,100,30.0,30.0,100,1.0,0.01003935131171039
0.005,100,30.0,30.0,500,1.0,0.010998233274442482
0.005,10,30.0,30.0,100,1.0,0.009847954931831061
0.005,10,30.0,30.0,500,1.0,0.01075537517917264
0.005,1500,30.0,30.0,100,1.0,0.009049834994499817
