birth,life,deltactcf,clife,cof,sep,face,frip
0.0005,50,20,17.0,170,74,1.0,0.0017328480484176544
0.0005,50,3000,17.0,170,100,1.0,0.0016796512846981404
0.0005,50,3000,17.0,170,74,1.0,0.0016268240058462482
0.0005,50,400,17.0,170,100,1.0,0.001643271665672027
0.0005,50,400,17.0,170,74,1.0,0.0016718296945236089
0.0005,50,40,17.0,170,100,1.0,0.001731326311714705
0.0005,50,40,17.0,170,74,1.0,0.0016441381808887736
0.0005,50,4,17.0,170,100,1.0,0.0016369893062791335
0.0005,50,4,17.0,170,74,1.0,0.0016574597357029333
0.0005,50,5000,17.0,170,100,1.0,0.001619782577138341
0.0005,50,5000,17.0,170,74,1.0,0.001654455965170654
0.0005,50,8,17.0,170,100,1.0,0.0015778351263730061
0.0005,50,8,17.0,170,74,1.0,0.0016977345788455646
0.00075,50,1000,17.0,170,100,1.0,0.001715972838271585
0.00075,50,1000,17.0,170,74,1.0,0.0016652737575171808
0.00075,50,100,17.0,170,100,1.0,0.0017031387603025855
0.00075,50,100,17.0,170,74,1.0,0.001666293625083283
0.00075,50,10,17.0,170,100,1.0,0.0016473249568541427
0.00075,50,10,17.0,170,74,1.0,0.0016718768416860322
0.00075,50,1500,17.0,170,100,1.0,0.0016135405409764673
0.00075,50,1500,17.0,170,74,1.0,0.0017037433606249233
0.00075,50,200,17.0,170,100,1.0,0.0017001193567638187
0.00075,50,200,17.0,170,74,1.0,0.0016716969380399435
0.00075,50,20,17.0,170,100,1.0,0.0016896949950805657
0.00075,50,20,17.0,170,74,1.0,0.0016384668735351811
0.00075,50,3000,17.0,170,100,1.0,0.0017051113727640768
0.00075,50,3000,17.0,170,74,1.0,0.00160473183810657
0.00075,50,400,17.0,170,100,1.0,0.0016943660381619058
0.00075,50,400,17.0,170,74,1.0,0.001690034702792973
0.00075,50,40,17.0,170,100,1.0,0.0017395425732673107
0.00075,50,40,17.0,170,74,1.0,0.0016339593566645615
0.00075,50,4,17.0,170,100,1.0,0.0017146260423555218
0.00075,50,4,17.0,170,74,1.0,0.0017267611016058572
0.00075,50,5000,17.0,170,100,1.0,0.0016919369667252697
0.00075,50,5000,17.0,170,74,1.0,0.0016313550962980792
0.00075,50,8,17.0,170,100,1.0,0.0016316505104921046
0.00075,50,8,17.0,170,74,1.0,0.0016339270980797458
0.001,50,1000,17.0,170,100,1.0,0.0016043355537992549
0.001,50,1000,17.0,170,74,1.0,0.0017422080008734633
0.001,50,100,17.0,170,100,1.0,0.0016721979386764303
0.001,50,100,17.0,170,74,1.0,0.0017159693642701433
0.001,50,10,17.0,170,100,1.0,0.001694433781190019
0.001,50,10,17.0,170,74,1.0,0.0016771697310254384
0.001,50,1500,17.0,170,100,1.0,0.0016511314698624171
0.001,50,1500,17.0,170,74,1.0,0.0016501692955345434
0.001,50,200,17.0,170,100,1.0,0.0016651107275923805
0.001,50,200,17.0,170,74,1.0,0.0016260150597962497
0.001,50,20,17.0,170,100,1.0,0.0017167470443071662
0.001,50,20,17.0,170,74,1.0,0.0017240910833549424
0.001,50,3000,17.0,170,100,1.0,0.001712930853723447
0.001,50,3000,17.0,170,74,1.0,0.0016547859953076167
0.001,50,400,17.0,170,100,1.0,0.0016494169260794528
0.001,50,400,17.0,170,74,1.0,0.0016480762096659127
0.001,50,40,17.0,170,100,1.0,0.0016634397328989176
0.001,50,40,17.0,170,74,1.0,0.0016470091949373873
0.001,50,4,17.0,170,100,1.0,0.0016878030290811141
0.001,50,4,17.0,170,74,1.0,0.0016849080692368488
0.001,50,5000,17.0,170,100,1.0,0.0016896482201325827
0.001,50,5000,17.0,170,74,1.0,0.001632207467366099
0.001,50,8,17.0,170,100,1.0,0.0017084823948773367
0.001,50,8,17.0,170,74,1.0,0.0016257545096881214
0.0025,50,1000,17.0,170,100,1.0,0.0016493072468910788
0.0025,50,1000,17.0,170,74,1.0,0.001715121956061326
0.0025,50,100,17.0,170,100,1.0,0.001665154276681882
0.0025,50,100,17.0,170,74,1.0,0.001744530618980207
0.0025,50,10,17.0,170,100,1.0,0.0017649397570928564
0.0025,50,10,17.0,170,74,1.0,0.0016381430469722216
0.0025,50,1500,17.0,170,100,1.0,0.0016909272730205327
0.0025,50,1500,17.0,170,74,1.0,0.0016335251064843479
0.0025,50,200,17.0,170,100,1.0,0.0016994016032516653
0.0025,50,200,17.0,170,74,1.0,0.0016981998468957936
0.0025,50,20,17.0,170,100,1.0,0.0017097324150389523
0.0025,50,20,17.0,170,74,1.0,0.0017201394067149966
0.0025,50,3000,17.0,170,100,1.0,0.0016377828674656043
0.0025,50,3000,17.0,170,74,1.0,0.0016723644426026721
0.0025,50,400,17.0,170,100,1.0,0.0017487072372135033
0.0025,50,400,17.0,170,74,1.0,0.0016971315914524677
0.0025,50,40,17.0,170,100,1.0,0.001674402812948596
0.0025,50,40,17.0,170,74,1.0,0.0017490319322768233
0.0025,50,4,17.0,170,100,1.0,0.001659033210213068
0.0025,50,4,17.0,170,74,1.0,0.0017277462291575422
0.0025,50,5000,17.0,170,100,1.0,0.001685907837223181
0.0025,50,5000,17.0,170,74,1.0,0.0016312049698072053
0.0025,50,8,17.0,170,100,1.0,0.0017008032387619155
0.0025,50,8,17.0,170,74,1.0,0.0016996477610681066
0.005,50,1000,17.0,170,100,1.0,0.0017751141147437862
0.005,50,1000,17.0,170,74,1.0,0.001659411380084294
0.005,50,100,17.0,170,100,1.0,0.0018907014629268215
0.005,50,100,17.0,170,74,1.0,0.0017480840261691565
0.005,50,10,17.0,170,100,1.0,0.001848052387941741
0.005,50,10,17.0,170,74,1.0,0.00178277813413864
0.005,50,1500,17.0,170,100,1.0,0.001709388861110663
0.005,50,1500,17.0,170,74,1.0,0.0016746287471137871
0.005,50,200,17.0,170,100,1.0,0.0018767351086307843
0.005,50,200,17.0,170,74,1.0,0.0017909581668190677
0.005,50,20,17.0,170,100,1.0,0.001838615138953854
0.005,50,20,17.0,170,74,1.0,0.0018083058411612098
0.005,50,3000,17.0,170,100,1.0,0.0016332360199358053
0.005,50,3000,17.0,170,74,1.0,0.001633221131358198
0.005,50,400,17.0,170,100,1.0,0.0016911546960434846
0.005,50,400,17.0,170,74,1.0,0.0017479450661114881
0.005,50,40,17.0,170,100,1.0,0.0018433281181954547
0.005,50,40,17.0,170,74,1.0,0.0017912621419452176
0.005,50,4,17.0,170,100,1.0,0.0018313634090872434
0.005,50,4,17.0,170,74,1.0,0.0018170441955019125
0.005,50,5000,17.0,170,100,1.0,0.0016141921643897483
0.005,50,5000,17.0,170,74,1.0,0.0015668453709551146
0.005,50,8,17.0,170,100,1.0,0.0017832545686220745
0.005,50,8,17.0,170,74,1.0,0.001873381332453253
0.0075,50,1000,17.0,170,100,1.0,0.0016484717495443475
0.0075,50,1000,17.0,170,74,1.0,0.0016609970135994748
0.0075,50,100,17.0,170,100,1.0,0.0018476233487636896
0.0075,50,100,17.0,170,74,1.0,0.0018277999521084088
0.0075,50,10,17.0,170,100,1.0,0.0019493346666881724
0.0075,50,10,17.0,170,74,1.0,0.0018851172537522316
0.0075,50,1500,17.0,170,100,1.0,0.0016762657462217132
0.0075,50,1500,17.0,170,74,1.0,0.001603430328280729
0.0075,50,200,17.0,170,100,1.0,0.0018120647107211407
0.0075,50,200,17.0,170,74,1.0,0.0018642012836435327
0.0075,50,20,17.0,170,100,1.0,0.0018530637590928887
0.0075,50,20,17.0,170,74,1.0,0.001884488211348322
0.0075,50,3000,17.0,170,100,1.0,0.0016081485185244922
0.0075,50,3000,17.0,170,74,1.0,0.0015877687853526174
0.0075,50,400,17.0,170,100,1.0,0.0017514169583380376
0.0075,50,400,17.0,170,74,1.0,0.0017544116716522722
0.0075,50,40,17.0,170,100,1.0,0.001977404474265714
0.0075,50,40,17.0,170,74,1.0,0.0018945839076808932
0.0075,50,4,17.0,170,100,1.0,0.0019444458781593251
0.0075,50,4,17.0,170,74,1.0,0.0018825787512701817
0.0075,50,5000,17.0,170,100,1.0,0.0016350360489685318
0.0075,50,5000,17.0,170,74,1.0,0.0016112269800877682
0.0075,50,8,17.0,170,100,1.0,0.0018751576638332877
0.0075,50,8,17.0,170,74,1.0,0.0018951670436371804
0.01,50,1000,17.0,170,100,1.0,0.001707343666833336
0.01,50,1000,17.0,170,74,1.0,0.0017701191210280067
0.01,50,100,17.0,170,100,1.0,0.0018909111437281246
0.01,50,100,17.0,170,74,1.0,0.0019649001782907167
0.01,50,10,17.0,170,100,1.0,0.001999687091727286
0.01,50,10,17.0,170,74,1.0,0.001972569036473293
0.01,50,1500,17.0,170,100,1.0,0.0016998854820239036
0.01,50,1500,17.0,170,74,1.0,0.001595314812769933
0.01,50,200,17.0,170,100,1.0,0.0019328892401490347
0.01,50,200,17.0,170,74,1.0,0.0018730934866195113
0.01,50,20,17.0,170,100,1.0,0.001973265697833836
0.01,50,20,17.0,170,74,1.0,0.001991543287919036
0.01,50,3000,17.0,170,100,1.0,0.0016559638058678365
0.01,50,3000,17.0,170,74,1.0,0.0016425066409259702
0.01,50,400,17.0,170,100,1.0,0.0018244084582009388
0.01,50,400,17.0,170,74,1.0,0.001815997032210197
0.01,50,40,17.0,170,100,1.0,0.0019208422716495428
0.01,50,40,17.0,170,74,1.0,0.0019171152884599875
0.01,50,4,17.0,170,100,1.0,0.0020481346473330215
0.01,50,4,17.0,170,74,1.0,0.0019268871582295993
0.01,50,5000,17.0,170,100,1.0,0.0015847981419055146
0.01,50,5000,17.0,170,74,1.0,0.0016297744256421008
0.01,50,8,17.0,170,100,1.0,0.002024342328102066
0.01,50,8,17.0,170,74,1.0,0.0018832065529592909
0.025,50,1000,17.0,170,100,1.0,0.0017959934837658673
0.025,50,1000,17.0,170,74,1.0,0.0018033578705363735
0.025,50,100,17.0,170,100,1.0,0.0023488217551895997
0.025,50,100,17.0,170,74,1.0,0.0023441333421010515
0.025,50,10,17.0,170,100,1.0,0.0024492798270939853
0.025,50,10,17.0,170,74,1.0,0.0025409777080771774
0.025,50,1500,17.0,170,100,1.0,0.0017260213874417329
0.025,50,1500,17.0,170,74,1.0,0.0017052508291076655
0.025,50,200,17.0,170,100,1.0,0.0021953741189374024
0.025,50,200,17.0,170,74,1.0,0.002226864701291708
0.025,50,20,17.0,170,100,1.0,0.0024316263165534927
0.025,50,20,17.0,170,74,1.0,0.0024872448314923194
0.025,50,3000,17.0,170,100,1.0,0.0015932305359763867
0.025,50,3000,17.0,170,74,1.0,0.00159717712568565
0.025,50,400,17.0,170,100,1.0,0.0020795303150050806
0.025,50,400,17.0,170,74,1.0,0.0020684713277013154
0.025,50,40,17.0,170,100,1.0,0.0024418184164260713
0.025,50,40,17.0,170,74,1.0,0.002517246556085892
0.025,50,4,17.0,170,100,1.0,0.002542549073372151
0.025,50,4,17.0,170,74,1.0,0.002382337432241463
0.025,50,5000,17.0,170,100,1.0,0.0015680123872965693
0.025,50,5000,17.0,170,74,1.0,0.0016230311407007805
0.025,50,8,17.0,170,100,1.0,0.0024242052291165985
0.025,50,8,17.0,170,74,1.0,0.0024907709429556556
0.05,50,1000,17.0,170,100,1.0,0.0019556944466846238
0.05,50,1000,17.0,170,74,1.0,0.0019516628148380274
0.05,50,100,17.0,170,100,1.0,0.0030173954418619654
0.05,50,100,17.0,170,74,1.0,0.0030162698476703543
0.05,50,10,17.0,170,100,1.0,0.0031540976467362377
0.05,50,10,17.0,170,74,1.0,0.0032649535822006346
0.05,50,1500,17.0,170,100,1.0,0.0018648865304279102
0.05,50,1500,17.0,170,74,1.0,0.001739957787337584
0.05,50,200,17.0,170,100,1.0,0.00274811206632365
0.05,50,200,17.0,170,74,1.0,0.002862387181360068
0.05,50,20,17.0,170,100,1.0,0.003073570541460346
0.05,50,20,17.0,170,74,1.0,0.003254618162044088
0.05,50,3000,17.0,170,100,1.0,0.0016119647091082114
0.05,50,3000,17.0,170,74,1.0,0.001560640378992288
0.05,50,400,17.0,170,100,1.0,0.002463312311488895
0.05,50,400,17.0,170,74,1.0,0.0025725795116511097
0.05,50,40,17.0,170,100,1.0,0.003215832513427636
0.05,50,40,17.0,170,74,1.0,0.003175883021154719
0.05,50,4,17.0,170,100,1.0,0.003106403329085953
0.05,50,4,17.0,170,74,1.0,0.0033961872656932254
0.05,50,5000,17.0,170,100,1.0,0.0015499137082856174
0.05,50,5000,17.0,170,74,1.0,0.0016064233754922315
0.05,50,8,17.0,170,100,1.0,0.0031250600816142195
0.05,50,8,17.0,170,74,1.0,0.0032308620185118194
0.075,50,1000,17.0,170,100,1.0,0.0022323247149147567
0.075,50,1000,17.0,170,74,1.0,0.0020170106430288048
0.075,50,100,17.0,170,100,1.0,0.0035826448813690544
0.075,50,100,17.0,170,74,1.0,0.0037593809116736906
0.075,50,10,17.0,170,100,1.0,0.003921905192019226
0.075,50,10,17.0,170,74,1.0,0.004027426709647391
0.075,50,1500,17.0,170,100,1.0,0.0019224842336166713
0.075,50,1500,17.0,170,74,1.0,0.0017744514312442827
0.075,50,200,17.0,170,100,1.0,0.003310669526927854
0.075,50,200,17.0,170,74,1.0,0.0033212828317507426
0.075,50,20,17.0,170,100,1.0,0.0038960676785109436
0.075,50,20,17.0,170,74,1.0,0.0039598956665199666
0.075,50,3000,17.0,170,100,1.0,0.0015784044903950063
0.075,50,3000,17.0,170,74,1.0,0.0015106407246199824
0.075,50,400,17.0,170,100,1.0,0.002897656413813126
0.075,50,400,17.0,170,74,1.0,0.002828011050869484
0.075,50,40,17.0,170,100,1.0,0.0038259697737060274
0.075,50,40,17.0,170,74,1.0,0.003969561721041584
0.075,50,4,17.0,170,100,1.0,0.003860318714817981
0.075,50,4,17.0,170,74,1.0,0.003957396778289051
0.075,50,5000,17.0,170,100,1.0,0.001565788157873514
0.075,50,5000,17.0,170,74,1.0,0.0015621300343553928
0.075,50,8,17.0,170,100,1.0,0.0038573073759254183
0.075,50,8,17.0,170,74,1.0,0.004055909887947502
0.1,50,1000,17.0,170,100,1.0,0.0023074902967643173
0.1,50,1000,17.0,170,74,1.0,0.002191832587161544
0.1,50,100,17.0,170,100,1.0,0.00429422322060913
0.1,50,100,17.0,170,74,1.0,0.004293056570036844
0.1,50,10,17.0,170,100,1.0,0.004580633998495577
0.1,50,10,17.0,170,74,1.0,0.0046589184618185085
0.1,50,1500,17.0,170,100,1.0,0.0018064001032274714
0.1,50,1500,17.0,170,74,1.0,0.001840097651344607
0.1,50,200,17.0,170,100,1.0,0.003941346561308174
0.1,50,200,17.0,170,74,1.0,0.0039043763378672006
0.1,50,20,17.0,170,100,1.0,0.0045154672582695616
0.1,50,20,17.0,170,74,1.0,0.004496026433606072
0.1,50,3000,17.0,170,100,1.0,0.0015464882864679637
0.1,50,3000,17.0,170,74,1.0,0.0015189023786097932
0.1,50,400,17.0,170,100,1.0,0.003398724906120187
0.1,50,400,17.0,170,74,1.0,0.0033184671181332418
0.1,50,40,17.0,170,100,1.0,0.004432174125975639
0.1,50,40,17.0,170,74,1.0,0.0045431297278988375
0.1,50,4,17.0,170,100,1.0,0.004676612086118691
0.1,50,4,17.0,170,74,1.0,0.004650442518658135
0.1,50,5000,17.0,170,100,1.0,0.0015210421282454702
0.1,50,5000,17.0,170,74,1.0,0.0014892336973176988
0.1,50,8,17.0,170,100,1.0,0.004642894533489543
0.1,50,8,17.0,170,74,1.0,0.004805862076116435
0.0001,66,1000,17.0,170,100,1.0,0.0018135163470378555
0.0001,66,1000,17.0,170,74,1.0,0.0016021015227292749
0.0001,66,100,17.0,170,100,1.0,0.00172538589332086
0.0001,66,100,17.0,170,74,1.0,0.0016698693651386438
0.0001,66,10,17.0,170,100,1.0,0.0016772415684123936
0.0001,66,10,17.0,170,74,1.0,0.001748582793519002
0.0001,66,1500,17.0,170,100,1.0,0.0017281375506056549
0.0001,66,1500,17.0,170,74,1.0,0.0017045659545377283
0.0001,66,200,17.0,170,100,1.0,0.0016610542105517832
0.0001,66,200,17.0,170,74,1.0,0.0017006974057894235
0.0001,66,20,17.0,170,100,1.0,0.001755718640623236
0.0001,66,20,17.0,170,74,1.0,0.0016859899725429814
0.0001,66,3000,17.0,170,100,1.0,0.0017202035516701883
0.0001,66,3000,17.0,170,74,1.0,0.0016320250822904091
0.0001,66,400,17.0,170,100,1.0,0.001733615058307392
0.0001,66,400,17.0,170,74,1.0,0.0017295750427736428
0.0001,66,40,17.0,170,100,1.0,0.0015987822384232004
0.0001,66,40,17.0,170,74,1.0,0.001726168039931165
0.0001,66,4,17.0,170,100,1.0,0.0017527976257681575
0.0001,66,4,17.0,170,74,1.0,0.001689961500619737
0.0001,66,5000,17.0,170,100,1.0,0.0018061371957612219
0.0001,66,5000,17.0,170,74,1.0,0.0016774861132995943
0.0001,66,8,17.0,170,100,1.0,0.001704335553799255
0.0001,66,8,17.0,170,74,1.0,0.0017364312327618188
0.00025,66,1000,17.0,170,100,1.0,0.001674535073146341
0.00025,66,1000,17.0,170,74,1.0,0.0017287189495612213
0.00025,66,100,17.0,170,100,1.0,0.0017682462620364845
0.00025,66,100,17.0,170,74,1.0,0.0016737974681973779
0.00025,66,10,17.0,170,100,1.0,0.0017317763189728867
0.00025,66,10,17.0,170,74,1.0,0.0017319026237395888
0.00025,66,1500,17.0,170,100,1.0,0.0017469378538363522
0.00025,66,1500,17.0,170,74,1.0,0.001767286569138212
0.00025,66,200,17.0,170,100,1.0,0.001695924127808513
0.00025,66,200,17.0,170,74,1.0,0.0016780109356602526
0.00025,66,20,17.0,170,100,1.0,0.0017687027210116291
0.00025,66,20,17.0,170,74,1.0,0.0016873237409536382
0.00025,66,3000,17.0,170,100,1.0,0.001747997548347554
0.00025,66,3000,17.0,170,74,1.0,0.001675044386571992
0.00025,66,400,17.0,170,100,1.0,0.0017688043355537993
0.00025,66,400,17.0,170,74,1.0,0.0017133986032032776
0.00025,66,40,17.0,170,100,1.0,0.001748931434377974
0.00025,66,40,17.0,170,74,1.0,0.0017643225014795524
0.00025,66,4,17.0,170,100,1.0,0.0017302859723543928
0.00025,66,4,17.0,170,74,1.0,0.0017162807836850966
0.00025,66,5000,17.0,170,100,1.0,0.0018339860320327748
0.00025,66,5000,17.0,170,74,1.0,0.0017431472219775258
0.00025,66,8,17.0,170,100,1.0,0.0017697285440087744
0.00025,66,8,17.0,170,74,1.0,0.0016944826653531632
0.0005,66,1000,17.0,170,100,1.0,0.0016839674833465056
0.0005,66,1000,17.0,170,74,1.0,0.0016765878357839518
0.0005,66,100,17.0,170,100,1.0,0.001680915821222923
0.0005,66,100,17.0,170,74,1.0,0.0016538393299147505
0.0005,66,10,17.0,170,100,1.0,0.0017030871465668802
0.0005,66,10,17.0,170,74,1.0,0.0016472201164534912
0.0005,66,1500,17.0,170,100,1.0,0.0017643268439813545
0.0005,66,1500,17.0,170,74,1.0,0.0016787181430966008
0.0005,66,200,17.0,170,100,1.0,0.0017967273665704287
0.0005,66,200,17.0,170,74,1.0,0.0016951824285007077
0.0005,66,20,17.0,170,100,1.0,0.0017224406845271698
0.0005,66,20,17.0,170,74,1.0,0.001706977904110116
0.0005,66,3000,17.0,170,100,1.0,0.0016825981064210714
0.0005,66,3000,17.0,170,74,1.0,0.0017274571426089999
0.0005,66,400,17.0,170,100,1.0,0.0017328763367151082
0.0005,66,400,17.0,170,74,1.0,0.0017387811465941758
0.0005,66,40,17.0,170,100,1.0,0.001721663252633107
0.0005,66,40,17.0,170,74,1.0,0.0017376285225444083
0.0005,66,4,17.0,170,100,1.0,0.0017364409103372636
0.0005,66,4,17.0,170,74,1.0,0.0017295973756400538
0.0005,66,5000,17.0,170,100,1.0,0.0016896272520524524
0.0005,66,5000,17.0,170,74,1.0,0.00161490694018638
0.0005,66,8,17.0,170,100,1.0,0.0017271310827593994
0.0005,66,8,17.0,170,74,1.0,0.0017520294992350992
0.00075,66,1000,17.0,170,100,1.0,0.0018170244681365829
0.00075,66,1000,17.0,170,74,1.0,0.0017457378344812014
0.00075,66,100,17.0,170,100,1.0,0.0016934047323343925
0.00075,66,100,17.0,170,74,1.0,0.0016572103520280104
0.00075,66,10,17.0,170,100,1.0,0.0017573186664301037
0.00075,66,10,17.0,170,74,1.0,0.0017097695124114905
0.00075,66,1500,17.0,170,100,1.0,0.0017876385102985532
0.00075,66,1500,17.0,170,74,1.0,0.0016837293901762684
0.00075,66,200,17.0,170,100,1.0,0.00168990628881111
0.00075,66,200,17.0,170,74,1.0,0.001643964480816688
0.00075,66,20,17.0,170,100,1.0,0.0017076614138937724
0.00075,66,20,17.0,170,74,1.0,0.0017250464337514129
0.00075,66,3000,17.0,170,100,1.0,0.0016855917030919854
0.00075,66,3000,17.0,170,74,1.0,0.0016641149298934103
0.00075,66,400,17.0,170,100,1.0,0.001780014193777319
0.00075,66,400,17.0,170,74,1.0,0.0016702614310156367
0.00075,66,40,17.0,170,100,1.0,0.0017603880707753351
0.00075,66,40,17.0,170,74,1.0,0.0017503508121098727
0.00075,66,4,17.0,170,100,1.0,0.0016413458281585188
0.00075,66,4,17.0,170,74,1.0,0.0017481646726311964
0.00075,66,5000,17.0,170,100,1.0,0.0016896498330618236
0.00075,66,5000,17.0,170,74,1.0,0.0016802342965829473
0.00075,66,8,17.0,170,100,1.0,0.0016678930305327505
0.00075,66,8,17.0,170,74,1.0,0.0017253193910075472
0.001,66,1000,17.0,170,100,1.0,0.0016952676656075097
0.001,66,1000,17.0,170,74,1.0,0.001775201088851309
0.001,66,100,17.0,170,100,1.0,0.0017324618139002242
0.001,66,100,17.0,170,74,1.0,0.0017070784020089655
0.001,66,10,17.0,170,100,1.0,0.0016988161099372571
0.001,66,10,17.0,170,74,1.0,0.0017424400145411776
0.001,66,1500,17.0,170,100,1.0,0.0017454475072178584
0.001,66,1500,17.0,170,74,1.0,0.0016697688672397942
0.001,66,200,17.0,170,100,1.0,0.001774277004467814
0.001,66,200,17.0,170,74,1.0,0.0017143030842929228
0.001,66,20,17.0,170,100,1.0,0.001751821803577477
0.001,66,20,17.0,170,74,1.0,0.0016897071540856118
0.001,66,3000,17.0,170,100,1.0,0.0017326327843997483
0.001,66,3000,17.0,170,74,1.0,0.0016761709556109465
0.001,66,400,17.0,170,100,1.0,0.0016388103033919902
0.001,66,400,17.0,170,74,1.0,0.001661908938977924
0.001,66,40,17.0,170,100,1.0,0.0017444426523008435
0.001,66,40,17.0,170,74,1.0,0.0017199520587801043
0.001,66,4,17.0,170,100,1.0,0.0017786609461442927
0.001,66,4,17.0,170,74,1.0,0.001740097544997624
0.001,66,5000,17.0,170,100,1.0,0.0017597251568573686
0.001,66,5000,17.0,170,74,1.0,0.0018052102577336855
0.001,66,8,17.0,170,100,1.0,0.0016681752931498896
0.001,66,8,17.0,170,74,1.0,0.0017999719598455063
0.0025,66,1000,17.0,170,100,1.0,0.001722587461088082
0.0025,66,1000,17.0,170,74,1.0,0.0017380627727246222
0.0025,66,100,17.0,170,100,1.0,0.0017500862917143826
0.0025,66,100,17.0,170,74,1.0,0.0017560705073406892
0.0025,66,10,17.0,170,100,1.0,0.0017805738802238746
0.0025,66,10,17.0,170,74,1.0,0.001717581052796137
0.0025,66,1500,17.0,170,100,1.0,0.0017146066872046324
0.0025,66,1500,17.0,170,74,1.0,0.0016351963493207707
0.0025,66,200,17.0,170,100,1.0,0.0017545686220745496
0.0025,66,200,17.0,170,74,1.0,0.0017361793676572948
0.0025,66,20,17.0,170,100,1.0,0.0018222519718059968
0.0025,66,20,17.0,170,74,1.0,0.0017018103269655714
0.0025,66,3000,17.0,170,100,1.0,0.0018091259536444136
0.0025,66,3000,17.0,170,74,1.0,0.0017355590102569893
0.0025,66,400,17.0,170,100,1.0,0.0017226923014887338
0.0025,66,400,17.0,170,74,1.0,0.0017494115910058102
0.0025,66,40,17.0,170,100,1.0,0.0017752076646397523
0.0025,66,40,17.0,170,74,1.0,0.0018211857015063518
0.0025,66,4,17.0,170,100,1.0,0.0018878707721092275
0.0025,66,4,17.0,170,74,1.0,0.0017979421504317067
0.0025,66,5000,17.0,170,100,1.0,0.001658131582767464
0.0025,66,5000,17.0,170,74,1.0,0.001726378961447269
0.0025,66,8,17.0,170,100,1.0,0.0019115743802319391
0.0025,66,8,17.0,170,74,1.0,0.0018831197029232482
0.005,66,1000,17.0,170,100,1.0,0.00182384232003742
0.005,66,1000,17.0,170,74,1.0,0.001817042954787112
0.005,66,100,17.0,170,100,1.0,0.001789624026193971
0.005,66,100,17.0,170,74,1.0,0.0017549848818901545
0.005,66,10,17.0,170,100,1.0,0.001822816497040275
0.005,66,10,17.0,170,74,1.0,0.0017903924008699891
0.005,66,1500,17.0,170,100,1.0,0.001718921272923757
0.005,66,1500,17.0,170,74,1.0,0.00162650266071289
0.005,66,200,17.0,170,100,1.0,0.0018786835271536637
0.005,66,200,17.0,170,74,1.0,0.0017656376591682
0.005,66,20,17.0,170,100,1.0,0.0018186051387925613
0.005,66,20,17.0,170,74,1.0,0.0018217278938742188
0.005,66,3000,17.0,170,100,1.0,0.0016625735898966112
0.005,66,3000,17.0,170,74,1.0,0.0017851776765630215
0.005,66,400,17.0,170,100,1.0,0.0017176809303375861
0.005,66,400,17.0,170,74,1.0,0.0017973652180494227
0.005,66,40,17.0,170,100,1.0,0.0018889594993467638
0.005,66,40,17.0,170,74,1.0,0.0018320332710080932
0.005,66,4,17.0,170,100,1.0,0.0018332344070065647
0.005,66,4,17.0,170,74,1.0,0.001806790928389664
0.005,66,5000,17.0,170,100,1.0,0.0017126679462571978
0.005,66,5000,17.0,170,74,1.0,0.0017074965228967712
0.005,66,8,17.0,170,100,1.0,0.0018497959644510394
0.005,66,8,17.0,170,74,1.0,0.001896325871260951
0.0075,66,1000,17.0,170,100,1.0,0.0017086743334569913
0.0075,66,1000,17.0,170,74,1.0,0.0017626252036323166
0.0075,66,100,17.0,170,100,1.0,0.001933740866788174
0.0075,66,100,17.0,170,74,1.0,0.0018858703676362025
0.0075,66,10,17.0,170,100,1.0,0.0019186583654575073
0.0075,66,10,17.0,170,74,1.0,0.0018235902067899358
0.0075,66,1500,17.0,170,100,1.0,0.001716764786528815
0.0075,66,1500,17.0,170,74,1.0,0.0017429722811906395
0.0075,66,200,17.0,170,100,1.0,0.0019031919869675318
0.0075,66,200,17.0,170,74,1.0,0.0018673266442262716
0.0075,66,20,17.0,170,100,1.0,0.0018848239487733673
0.0075,66,20,17.0,170,74,1.0,0.001976490935958024
0.0075,66,3000,17.0,170,100,1.0,0.0017667317214793787
0.0075,66,3000,17.0,170,74,1.0,0.0017421968344402577
0.0075,66,400,17.0,170,100,1.0,0.0017210971144695883
0.0075,66,400,17.0,170,74,1.0,0.001768830018350172
0.0075,66,40,17.0,170,100,1.0,0.0019088598203196826
0.0075,66,40,17.0,170,74,1.0,0.0019313227136417833
0.0075,66,4,17.0,170,100,1.0,0.00191391151470185
0.0075,66,4,17.0,170,74,1.0,0.0018630374931605596
0.0075,66,5000,17.0,170,100,1.0,0.0017098711269536604
0.0075,66,5000,17.0,170,74,1.0,0.0016724165526242978
0.0075,66,8,17.0,170,100,1.0,0.0019619880965822028
0.0075,66,8,17.0,170,74,1.0,0.001918370891838206
0.01,66,1000,17.0,170,100,1.0,0.0017756915434119906
0.01,66,1000,17.0,170,74,1.0,0.0017661997029728767
0.01,66,100,17.0,170,100,1.0,0.001996472523750383
0.01,66,100,17.0,170,74,1.0,0.0019417695322629274
0.01,66,10,17.0,170,100,1.0,0.0019204729108534008
0.01,66,10,17.0,170,74,1.0,0.001963044068949003
0.01,66,1500,17.0,170,100,1.0,0.0017952725043952323
0.01,66,1500,17.0,170,74,1.0,0.0016698234586910211
0.01,66,200,17.0,170,100,1.0,0.0019320440652268586
0.01,66,200,17.0,170,74,1.0,0.001897310998812636
0.01,66,20,17.0,170,100,1.0,0.0020288391748254004
0.01,66,20,17.0,170,74,1.0,0.0020870497911256634
