birth,deltactcf,clife,cof,sep,face,frip
0.075,80,17.0,1.7,100,1.0,0.027250075002500082
0.075,80,17.0,1.7,500,1.0,0.026439897996599886
0.075,8,17.0,1.7,100,1.0,0.02934229140971366
0.075,8,17.0,1.7,500,1.0,0.02834462815427181
0.1,100,17.0,1.7,100,1.0,0.03147366578885963
0.1,100,17.0,1.7,500,1.0,0.03065990533017767
0.1,10,17.0,1.7,100,1.0,0.03465632854428481
0.1,10,17.0,1.7,500,1.0,0.03233956131871062
0.1,200,17.0,1.7,100,1.0,0.029055315177172573
0.1,200,17.0,1.7,500,1.0,0.028886846228207606
0.1,20,17.0,1.7,100,1.0,0.033694516483882796
0.1,20,17.0,1.7,500,1.0,0.03216227207573586
0.1,400,17.0,1.7,100,1.0,0.024985396179872662
0.1,400,17.0,1.7,500,1.0,0.025687622920764024
0.1,40,17.0,1.7,100,1.0,0.03348672622420747
0.1,40,17.0,1.7,500,1.0,0.031878679289309646
0.1,4,17.0,1.7,100,1.0,0.03493437781259375
0.1,4,17.0,1.7,500,1.0,0.03267778925964199
0.1,800,17.0,1.7,100,1.0,0.01850165672189073
0.1,80,17.0,1.7,100,1.0,0.03206194206473549
0.1,80,17.0,1.7,500,1.0,0.031180456015200506
0.1,8,17.0,1.7,100,1.0,0.034383306110203675
0.1,8,17.0,1.7,500,1.0,0.03235194506483549
0.0001,1000,17.0,17.0,100,1.0,0.006535187839594653
0.0001,1000,17.0,17.0,500,1.0,0.006859311977065902
0.0001,100,17.0,17.0,100,1.0,0.00653134104470149
0.0001,100,17.0,17.0,500,1.0,0.007021900730024335
0.0001,10,17.0,17.0,100,1.0,0.006269688989632987
0.0001,10,17.0,17.0,500,1.0,0.007184839494649821
0.0001,1500,17.0,17.0,100,1.0,0.006381376045868196
0.0001,1500,17.0,17.0,500,1.0,0.007234524484149471
0.0001,200,17.0,17.0,100,1.0,0.006578215940531351
0.0001,200,17.0,17.0,500,1.0,0.006719523984132805
0.0001,20,17.0,17.0,100,1.0,0.006660238674622488
0.0001,20,17.0,17.0,500,1.0,0.006958015267175572
0.0001,3000,17.0,17.0,100,1.0,0.006326760892029735
0.0001,3000,17.0,17.0,500,1.0,0.007131904396813227
0.0001,400,17.0,17.0,100,1.0,0.00671191706390213
0.0001,400,17.0,17.0,500,1.0,0.006983682789426314
0.0001,40,17.0,17.0,100,1.0,0.0063580386012867095
0.0001,40,17.0,17.0,500,1.0,0.006837327910930364
0.0001,4,17.0,17.0,100,1.0,0.0064440748024934165
0.0001,4,17.0,17.0,500,1.0,0.006926747558251942
0.0001,800,17.0,17.0,100,1.0,0.0065728690956365216
0.0001,800,17.0,17.0,500,1.0,0.007162805426847561
0.0001,80,17.0,17.0,100,1.0,0.006437437914597153
0.0001,80,17.0,17.0,500,1.0,0.006685839527984266
0.0001,8,17.0,17.0,100,1.0,0.006631141038034601
0.0001,8,17.0,17.0,500,1.0,0.006905463515450515
0.00025,1000,17.0,17.0,100,1.0,0.006663788792959765
0.00025,1000,17.0,17.0,500,1.0,0.007044468148938298
0.00025,100,17.0,17.0,100,1.0,0.0065347978265942195
0.00025,100,17.0,17.0,500,1.0,0.006826460882029401
0.00025,10,17.0,17.0,100,1.0,0.006527727590919697
0.00025,10,17.0,17.0,500,1.0,0.006880112670422348
0.00025,1500,17.0,17.0,100,1.0,0.00661469048968299
0.00025,1500,17.0,17.0,500,1.0,0.006995166505550185
0.00025,200,17.0,17.0,100,1.0,0.006473365778859296
0.00025,200,17.0,17.0,500,1.0,0.006602270075669189
0.00025,20,17.0,17.0,100,1.0,0.006537434581152705
0.00025,20,17.0,17.0,500,1.0,0.006943531451048368
