birth,deltactcf,clife,cof,sep,face,frip
0.05,400,15.0,15.0,100,1.0,0.00972577
0.05,40,15.0,15.0,100,1.0,0.01210599
0.05,4,15.0,15.0,100,1.0,0.0121129
0.05,600,15.0,15.0,100,1.0,0.00874278
0.05,60,15.0,15.0,100,1.0,0.011950315
0.05,800,15.0,15.0,100,1.0,0.00768107
0.05,80,15.0,15.0,100,1.0,0.01164456
0.05,8,15.0,15.0,100,1.0,0.01208983
0.075,1000,15.0,15.0,100,1.0,0.00806482
0.075,100,15.0,15.0,100,1.0,0.0139621
0.075,10,15.0,15.0,100,1.0,0.015492825
0.075,1500,15.0,15.0,100,1.0,0.006792265
0.075,200,15.0,15.0,100,1.0,0.01294832
0.075,20,15.0,15.0,100,1.0,0.01512939
0.075,400,15.0,15.0,100,1.0,0.011014775
0.075,40,15.0,15.0,100,1.0,0.014541045
0.075,4,15.0,15.0,100,1.0,0.015459075
0.075,600,15.0,15.0,100,1.0,0.01009513
0.075,60,15.0,15.0,100,1.0,0.014230085
0.075,800,15.0,15.0,100,1.0,0.008948445
0.075,80,15.0,15.0,100,1.0,0.014038245
0.075,8,15.0,15.0,100,1.0,0.015770265
0.0001,1000,15.0,150,100,1.0,0.00146878
0.0001,100,15.0,150,100,1.0,0.00163972
0.0001,10,15.0,150,100,1.0,0.00153865
0.0001,1500,15.0,150,100,1.0,0.00159026
0.0001,200,15.0,150,100,1.0,0.00165479
0.0001,20,15.0,150,100,1.0,0.00156845
0.0001,400,15.0,150,100,1.0,0.001576675
0.0001,40,15.0,150,100,1.0,0.00156906
0.0001,4,15.0,150,100,1.0,0.001698855
0.0001,600,15.0,150,100,1.0,0.0015296
0.0001,60,15.0,150,100,1.0,0.00147542
0.0001,800,15.0,150,100,1.0,0.001624155
0.0001,80,15.0,150,100,1.0,0.001637755
0.0001,8,15.0,150,100,1.0,0.001553595
0.00025,1000,15.0,150,100,1.0,0.001509855
0.00025,100,15.0,150,100,1.0,0.001704625
0.00025,10,15.0,150,100,1.0,0.001534485
0.00025,1500,15.0,150,100,1.0,0.001588975
0.00025,200,15.0,150,100,1.0,0.00159212
0.00025,20,15.0,150,100,1.0,0.001623025
0.00025,400,15.0,150,100,1.0,0.00151808
0.00025,40,15.0,150,100,1.0,0.00157121
0.00025,4,15.0,150,100,1.0,0.001513275
0.00025,600,15.0,150,100,1.0,0.001619685
0.00025,60,15.0,150,100,1.0,0.00166126
0.00025,800,15.0,150,100,1.0,0.00154615
0.00025,80,15.0,150,100,1.0,0.00147021
0.00025,8,15.0,150,100,1.0,0.00164264
0.0005,1000,15.0,150,100,1.0,0.00158617
0.0005,100,15.0,150,100,1.0,0.001656395
0.0005,10,15.0,150,100,1.0,0.00158316
0.0005,1500,15.0,150,100,1.0,0.00159624
0.0005,200,15.0,150,100,1.0,0.001593335
0.0005,20,15.0,150,100,1.0,0.001567285
0.0005,400,15.0,150,100,1.0,0.001506785
0.0005,40,15.0,150,100,1.0,0.001580205
0.0005,4,15.0,150,100,1.0,0.001601945
0.0005,600,15.0,150,100,1.0,0.00161298
0.0005,60,15.0,150,100,1.0,0.00149552
0.0005,800,15.0,150,100,1.0,0.001525405
0.0005,80,15.0,150,100,1.0,0.00164072
0.0005,8,15.0,150,100,1.0,0.001647825
0.00075,1000,15.0,150,100,1.0,0.001620325
0.00075,100,15.0,150,100,1.0,0.00157673
0.00075,10,15.0,150,100,1.0,0.00151942
0.00075,1500,15.0,150,100,1.0,0.00155403
0.00075,200,15.0,150,100,1.0,0.001684815
0.00075,20,15.0,150,100,1.0,0.001533345
0.00075,400,15.0,150,100,1.0,0.00157383
0.00075,40,15.0,150,100,1.0,0.001618755
0.00075,4,15.0,150,100,1.0,0.00157889
0.00075,600,15.0,150,100,1.0,0.001449325
0.00075,60,15.0,150,100,1.0,0.00161022
0.00075,800,15.0,150,100,1.0,0.00166842
0.00075,80,15.0,150,100,1.0,0.001668125
0.00075,8,15.0,150,100,1.0,0.00169806
0.001,1000,15.0,150,100,1.0,0.00161614
0.001,100,15.0,150,100,1.0,0.00158095
0.001,10,15.0,150,100,1.0,0.001602105
0.001,1500,15.0,150,100,1.0,0.00165662
0.001,200,15.0,150,100,1.0,0.00161105
0.001,20,15.0,150,100,1.0,0.001647445
0.001,400,15.0,150,100,1.0,0.00162886
0.001,40,15.0,150,100,1.0,0.00161364
0.001,4,15.0,150,100,1.0,0.00160231
0.001,600,15.0,150,100,1.0,0.001637825
0.001,60,15.0,150,100,1.0,0.00158419
0.001,800,15.0,150,100,1.0,0.001530285
0.001,80,15.0,150,100,1.0,0.00155399
0.001,8,15.0,150,100,1.0,0.001578345
0.0025,1000,15.0,150,100,1.0,0.00155179
0.0025,100,15.0,150,100,1.0,0.001700725
0.0025,10,15.0,150,100,1.0,0.001578955
0.0025,1500,15.0,150,100,1.0,0.00146918
0.0025,200,15.0,150,100,1.0,0.00174414
0.0025,20,15.0,150,100,1.0,0.001631405
0.0025,400,15.0,150,100,1.0,0.00171015
0.0025,40,15.0,150,100,1.0,0.001610305
0.0025,4,15.0,150,100,1.0,0.001656745
0.0025,600,15.0,150,100,1.0,0.00153197
0.0025,60,15.0,150,100,1.0,0.00166752
0.0025,800,15.0,150,100,1.0,0.00149992
0.0025,80,15.0,150,100,1.0,0.00171231
0.0025,8,15.0,150,100,1.0,0.00154087
0.005,1000,15.0,150,100,1.0,0.00162052
0.005,100,15.0,150,100,1.0,0.001666235
0.005,10,15.0,150,100,1.0,0.001839145
0.005,1500,15.0,150,100,1.0,0.001611085
0.005,200,15.0,150,100,1.0,0.001690045
0.005,20,15.0,150,100,1.0,0.001730715
0.005,400,15.0,150,100,1.0,0.001736175
0.005,40,15.0,150,100,1.0,0.001640995
